### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,131,57,-9.43791,0,255,0,0,100,1,1
1,36,68,-42.9252,0,255,0,0,100,1,1
2,268,151,95.6717,0,255,0,0,100,1,1
3,111,106,97.4891,0,255,0,0,100,1,1
4,223,39,-52.5114,0,255,0,0,100,1,1
5,163,509,179.961,0,255,0,0,100,1,1
6,137,407,145.634,0,255,0,0,100,1,1
7,365,119,47.7137,0,255,0,0,100,1,1
8,451,224,96.0917,0,255,0,0,100,1,1
9,69,199,156.514,0,255,0,0,100,1,1
10,78,462,71.4315,0,255,0,0,100,1,1
11,563,558,-166.17,0,255,0,0,100,1,1
12,214,26,-75.9461,0,255,0,0,100,1,1
13,58,112,-173.339,0,255,0,0,100,1,1
14,502,104,128.716,0,255,0,0,100,1,1
15,375,91,3.24344,0,255,0,0,100,1,1
16,244,398,58.4087,0,255,0,0,100,1,1
17,323,538,95.3269,0,255,0,0,100,1,1
18,211,145,-107.476,0,255,0,0,100,1,1
19,124,298,-179.83,0,255,0,0,100,1,1
20,65,500,-127.685,0,0,255,0,100,1,1
21,165,536,93.1134,0,0,255,0,100,1,1
22,168,190,31.4813,0,0,255,0,100,1,1
23,531,336,-115.47,0,0,255,0,100,1,1
24,71,413,-41.4331,0,0,255,0,100,1,1
25,551,184,-30.9514,0,0,255,0,100,1,1
26,471,307,24.975,0,0,255,0,100,1,1
27,148,138,-10.7049,0,0,255,0,100,1,1
28,389,404,-44.8383,0,0,255,0,100,1,1
29,68,129,-93.9081,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
