### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,136,334,16.2912,0,255,0,0,100,1,1
1,111,418,118.11,0,255,0,0,100,1,1
2,167,472,67.8231,0,255,0,0,100,1,1
3,389,452,52.5157,0,255,0,0,100,1,1
4,31,498,73.6729,0,255,0,0,100,1,1
5,365,467,79.0687,0,255,0,0,100,1,1
6,61,192,-100.298,0,255,0,0,100,1,1
7,87,152,-116.471,0,255,0,0,100,1,1
8,262,573,-82.1902,0,255,0,0,100,1,1
9,61,530,30.8728,0,255,0,0,100,1,1
10,567,374,117.827,0,255,0,0,100,1,1
11,566,198,134.584,0,255,0,0,100,1,1
12,21,551,-122.863,0,255,0,0,100,1,1
13,113,171,107.182,0,255,0,0,100,1,1
14,441,443,168.706,0,255,0,0,100,1,1
15,425,174,-113.77,0,255,0,0,100,1,1
16,256,43,66.0989,0,255,0,0,100,1,1
17,50,578,-174.944,0,255,0,0,100,1,1
18,554,495,79.9081,0,255,0,0,100,1,1
19,296,512,25.711,0,255,0,0,100,1,1
20,435,343,-41.1388,0,0,255,0,100,1,1
21,171,151,47.9566,0,0,255,0,100,1,1
22,367,489,-88.6076,0,0,255,0,100,1,1
23,389,166,-81.6302,0,0,255,0,100,1,1
24,79,288,4.65428,0,0,255,0,100,1,1
25,236,428,59.4965,0,0,255,0,100,1,1
26,359,450,-11.1027,0,0,255,0,100,1,1
27,354,184,125.075,0,0,255,0,100,1,1
28,41,416,-34.6199,0,0,255,0,100,1,1
29,300,425,155.575,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
