### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,247,498,-79.506,0,255,0,0,100,1,1
1,504,21,141.248,0,255,0,0,100,1,1
2,188,484,-13.0089,0,255,0,0,100,1,1
3,488,532,-72.1242,0,255,0,0,100,1,1
4,273,403,-79.8296,0,255,0,0,100,1,1
5,234,166,-142.996,0,255,0,0,100,1,1
6,247,172,-9.99683,0,255,0,0,100,1,1
7,546,509,104.046,0,255,0,0,100,1,1
8,566,562,-81.7124,0,255,0,0,100,1,1
9,238,471,-116.731,0,255,0,0,100,1,1
10,473,274,42.7055,0,255,0,0,100,1,1
11,514,405,139.536,0,255,0,0,100,1,1
12,154,322,-107.689,0,255,0,0,100,1,1
13,572,306,-96.9232,0,255,0,0,100,1,1
14,84,286,123.059,0,255,0,0,100,1,1
15,169,315,-85.2156,0,255,0,0,100,1,1
16,131,390,35.8177,0,255,0,0,100,1,1
17,100,392,-34.0023,0,255,0,0,100,1,1
18,439,412,-107.442,0,255,0,0,100,1,1
19,565,531,77.8754,0,255,0,0,100,1,1
20,401,71,-156.062,0,0,255,0,100,1,1
21,348,144,6.59148,0,0,255,0,100,1,1
22,429,214,-166.967,0,0,255,0,100,1,1
23,405,296,91.8775,0,0,255,0,100,1,1
24,232,399,63.0181,0,0,255,0,100,1,1
25,204,192,141.822,0,0,255,0,100,1,1
26,251,506,102.586,0,0,255,0,100,1,1
27,491,459,-93.2164,0,0,255,0,100,1,1
28,38,477,89.9564,0,0,255,0,100,1,1
29,92,233,-61.9647,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
