### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,490,113,23.0143,0,255,0,0,100,1,1
1,551,334,-170.803,0,255,0,0,100,1,1
2,496,474,-2.08498,0,255,0,0,100,1,1
3,61,542,178.477,0,255,0,0,100,1,1
4,132,476,26.0852,0,255,0,0,100,1,1
5,207,363,-178.744,0,255,0,0,100,1,1
6,95,432,-178.807,0,255,0,0,100,1,1
7,444,179,-9.66686,0,255,0,0,100,1,1
8,173,550,115.712,0,255,0,0,100,1,1
9,559,363,1.62827,0,255,0,0,100,1,1
10,111,571,116.149,0,255,0,0,100,1,1
11,564,293,-82.9111,0,255,0,0,100,1,1
12,554,419,-55.5991,0,255,0,0,100,1,1
13,204,389,-151.773,0,255,0,0,100,1,1
14,349,396,-66.9581,0,255,0,0,100,1,1
15,47,95,56.5596,0,255,0,0,100,1,1
16,173,207,-77.59,0,255,0,0,100,1,1
17,228,126,-123.31,0,255,0,0,100,1,1
18,27,562,-8.63681,0,255,0,0,100,1,1
19,557,254,-126.267,0,255,0,0,100,1,1
20,169,125,-22.9786,0,0,255,0,100,1,1
21,94,430,-3.84516,0,0,255,0,100,1,1
22,463,253,147.574,0,0,255,0,100,1,1
23,464,523,-169.998,0,0,255,0,100,1,1
24,460,423,23.6029,0,0,255,0,100,1,1
25,203,229,-82.3996,0,0,255,0,100,1,1
26,325,559,-15.5691,0,0,255,0,100,1,1
27,166,272,118.533,0,0,255,0,100,1,1
28,155,567,-69.4664,0,0,255,0,100,1,1
29,48,546,-98.5497,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
