### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,30,404,-143.829,0,255,0,0,100,1,1
1,370,445,43.1099,0,255,0,0,100,1,1
2,220,182,97.416,0,255,0,0,100,1,1
3,371,525,149.463,0,255,0,0,100,1,1
4,44,389,163.852,0,255,0,0,100,1,1
5,39,73,91.894,0,255,0,0,100,1,1
6,528,144,-27.2846,0,255,0,0,100,1,1
7,253,425,2.01067,0,255,0,0,100,1,1
8,548,416,-103.851,0,255,0,0,100,1,1
9,54,488,-74.5636,0,255,0,0,100,1,1
10,470,281,-159.191,0,255,0,0,100,1,1
11,48,473,133.3,0,255,0,0,100,1,1
12,354,451,-47.5549,0,255,0,0,100,1,1
13,152,407,-143.159,0,255,0,0,100,1,1
14,41,291,72.3883,0,255,0,0,100,1,1
15,436,224,150.963,0,255,0,0,100,1,1
16,512,148,-34.0991,0,255,0,0,100,1,1
17,77,358,-29.8078,0,255,0,0,100,1,1
18,125,285,166.299,0,255,0,0,100,1,1
19,295,115,-93.9058,0,255,0,0,100,1,1
20,78,263,-32.8847,0,0,255,0,100,1,1
21,70,499,-14.6135,0,0,255,0,100,1,1
22,451,375,-138.817,0,0,255,0,100,1,1
23,520,463,173.709,0,0,255,0,100,1,1
24,173,410,104.12,0,0,255,0,100,1,1
25,542,232,175.177,0,0,255,0,100,1,1
26,520,570,38.4345,0,0,255,0,100,1,1
27,39,551,-60.5354,0,0,255,0,100,1,1
28,18,295,-117.33,0,0,255,0,100,1,1
29,140,308,-31.7489,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
