### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,370,209,86.0257,0,255,0,0,100,1,1
1,56,466,-21.596,0,255,0,0,100,1,1
2,194,117,13.1279,0,255,0,0,100,1,1
3,534,305,90.092,0,255,0,0,100,1,1
4,463,67,-63.7298,0,255,0,0,100,1,1
5,62,286,40.591,0,255,0,0,100,1,1
6,442,506,156.092,0,255,0,0,100,1,1
7,427,109,-172.369,0,255,0,0,100,1,1
8,381,570,-19.0389,0,255,0,0,100,1,1
9,371,568,136.908,0,255,0,0,100,1,1
10,537,390,-83.2426,0,255,0,0,100,1,1
11,52,572,21.9286,0,255,0,0,100,1,1
12,404,311,-116.367,0,255,0,0,100,1,1
13,45,44,-86.4199,0,255,0,0,100,1,1
14,536,286,-66.6565,0,255,0,0,100,1,1
15,228,202,-83.4698,0,255,0,0,100,1,1
16,250,185,51.5847,0,255,0,0,100,1,1
17,170,364,45.451,0,255,0,0,100,1,1
18,537,504,-73.3399,0,255,0,0,100,1,1
19,424,386,-143.282,0,255,0,0,100,1,1
20,96,190,-83.2567,0,0,255,0,100,1,1
21,46,102,15.491,0,0,255,0,100,1,1
22,403,252,-141.694,0,0,255,0,100,1,1
23,310,557,82.8482,0,0,255,0,100,1,1
24,136,176,27.5952,0,0,255,0,100,1,1
25,529,192,-13.0668,0,0,255,0,100,1,1
26,202,433,98.9469,0,0,255,0,100,1,1
27,176,199,-91.9762,0,0,255,0,100,1,1
28,428,396,38.212,0,0,255,0,100,1,1
29,172,173,-79.8455,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
