### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,487,498,26.6578,0,255,0,0,100,1,1
1,294,29,-10.6581,0,255,0,0,100,1,1
2,210,73,-9.44518,0,255,0,0,100,1,1
3,377,162,-6.88055,0,255,0,0,100,1,1
4,480,188,111.16,0,255,0,0,100,1,1
5,149,296,47.5424,0,255,0,0,100,1,1
6,441,319,-172.466,0,255,0,0,100,1,1
7,251,76,98.7093,0,255,0,0,100,1,1
8,571,297,137.083,0,255,0,0,100,1,1
9,115,76,-7.00835,0,255,0,0,100,1,1
10,66,345,-134.536,0,255,0,0,100,1,1
11,385,575,-125.306,0,255,0,0,100,1,1
12,115,551,-75.4227,0,255,0,0,100,1,1
13,299,573,139.65,0,255,0,0,100,1,1
14,95,316,132.783,0,255,0,0,100,1,1
15,574,216,-70.2384,0,255,0,0,100,1,1
16,88,376,-25.9944,0,255,0,0,100,1,1
17,168,478,-101.795,0,255,0,0,100,1,1
18,406,89,48.7054,0,255,0,0,100,1,1
19,190,548,-25.5478,0,255,0,0,100,1,1
20,529,399,102.092,0,0,255,0,100,1,1
21,296,548,0.211032,0,0,255,0,100,1,1
22,482,462,-45.8577,0,0,255,0,100,1,1
23,441,414,-108.971,0,0,255,0,100,1,1
24,181,517,160.748,0,0,255,0,100,1,1
25,434,469,-103.63,0,0,255,0,100,1,1
26,279,174,133.172,0,0,255,0,100,1,1
27,140,167,82.1171,0,0,255,0,100,1,1
28,555,512,86.3218,0,0,255,0,100,1,1
29,158,197,137.343,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
