### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,357,421,-133.18,0,255,0,0,100,1,1
1,569,534,-74.3441,0,255,0,0,100,1,1
2,373,521,90.0374,0,255,0,0,100,1,1
3,460,89,18.3527,0,255,0,0,100,1,1
4,196,465,-3.89504,0,255,0,0,100,1,1
5,74,385,-39.7662,0,255,0,0,100,1,1
6,544,381,-175.633,0,255,0,0,100,1,1
7,171,302,-158.67,0,255,0,0,100,1,1
8,228,508,-2.7145,0,255,0,0,100,1,1
9,124,444,27.7196,0,255,0,0,100,1,1
10,173,53,-132.317,0,255,0,0,100,1,1
11,209,68,-140.047,0,255,0,0,100,1,1
12,112,33,-25.8721,0,255,0,0,100,1,1
13,271,131,0.0735528,0,255,0,0,100,1,1
14,300,484,47.2957,0,255,0,0,100,1,1
15,557,389,-153.479,0,255,0,0,100,1,1
16,160,127,54.6651,0,255,0,0,100,1,1
17,52,329,-20.7279,0,255,0,0,100,1,1
18,76,304,68.3782,0,255,0,0,100,1,1
19,116,554,-63.8683,0,255,0,0,100,1,1
20,348,406,-75.8758,0,0,255,0,100,1,1
21,243,550,-62.9256,0,0,255,0,100,1,1
22,474,441,83.0934,0,0,255,0,100,1,1
23,389,476,-90.9917,0,0,255,0,100,1,1
24,114,111,17.0689,0,0,255,0,100,1,1
25,373,213,-72.4032,0,0,255,0,100,1,1
26,431,211,-59.6277,0,0,255,0,100,1,1
27,75,577,37.0178,0,0,255,0,100,1,1
28,71,536,178.544,0,0,255,0,100,1,1
29,235,212,-165.012,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
