### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,515,48,-118.107,0,255,0,0,100,1,1
1,63,21,-104.045,0,255,0,0,100,1,1
2,217,364,85.2343,0,255,0,0,100,1,1
3,256,494,-121.548,0,255,0,0,100,1,1
4,340,129,45.9337,0,255,0,0,100,1,1
5,78,399,28.2431,0,255,0,0,100,1,1
6,402,345,-52.7228,0,255,0,0,100,1,1
7,301,574,-78.4262,0,255,0,0,100,1,1
8,98,26,-80.0128,0,255,0,0,100,1,1
9,161,142,7.35775,0,255,0,0,100,1,1
10,208,458,-63.2599,0,255,0,0,100,1,1
11,556,286,156.86,0,255,0,0,100,1,1
12,365,158,156.747,0,255,0,0,100,1,1
13,252,505,66.5298,0,255,0,0,100,1,1
14,470,531,89.7918,0,255,0,0,100,1,1
15,513,514,87.6346,0,255,0,0,100,1,1
16,87,432,-156.094,0,255,0,0,100,1,1
17,253,457,-165.947,0,255,0,0,100,1,1
18,218,112,5.94958,0,255,0,0,100,1,1
19,229,525,-23.0398,0,255,0,0,100,1,1
20,47,395,-40.367,0,0,255,0,100,1,1
21,487,390,50.2507,0,0,255,0,100,1,1
22,126,231,-5.99127,0,0,255,0,100,1,1
23,577,442,-64.7215,0,0,255,0,100,1,1
24,120,470,-72.266,0,0,255,0,100,1,1
25,256,17,-43.6039,0,0,255,0,100,1,1
26,130,524,-130.934,0,0,255,0,100,1,1
27,216,403,25.6206,0,0,255,0,100,1,1
28,136,262,-12.6493,0,0,255,0,100,1,1
29,18,200,-113.405,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
