### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,107,249,-153.586,0,255,0,0,100,1,1
1,563,241,-2.60618,0,255,0,0,100,1,1
2,357,547,-75.7362,0,255,0,0,100,1,1
3,407,142,146.915,0,255,0,0,100,1,1
4,247,114,-143.926,0,255,0,0,100,1,1
5,424,161,141.888,0,255,0,0,100,1,1
6,61,461,124.999,0,255,0,0,100,1,1
7,64,269,57.1248,0,255,0,0,100,1,1
8,82,353,70.0218,0,255,0,0,100,1,1
9,561,325,-149.897,0,255,0,0,100,1,1
10,170,353,-26.2846,0,255,0,0,100,1,1
11,338,536,113.404,0,255,0,0,100,1,1
12,166,158,-93.2294,0,255,0,0,100,1,1
13,332,110,85.4824,0,255,0,0,100,1,1
14,389,423,58.2558,0,255,0,0,100,1,1
15,507,339,-171.394,0,255,0,0,100,1,1
16,561,97,-77.2398,0,255,0,0,100,1,1
17,129,84,38.2445,0,255,0,0,100,1,1
18,52,378,-177.55,0,255,0,0,100,1,1
19,239,383,145.655,0,255,0,0,100,1,1
20,153,91,-1.55285,0,0,255,0,100,1,1
21,252,537,-42.8428,0,0,255,0,100,1,1
22,257,493,155.615,0,0,255,0,100,1,1
23,552,147,135.144,0,0,255,0,100,1,1
24,433,236,109.138,0,0,255,0,100,1,1
25,402,564,-68.9139,0,0,255,0,100,1,1
26,58,253,90.4714,0,0,255,0,100,1,1
27,379,143,-173.239,0,0,255,0,100,1,1
28,42,315,-113.729,0,0,255,0,100,1,1
29,127,221,-15.838,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
