### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,210,199,-126.26,0,255,0,0,100,1,1
1,380,89,129.965,0,255,0,0,100,1,1
2,134,192,-138.973,0,255,0,0,100,1,1
3,266,107,-55.1561,0,255,0,0,100,1,1
4,205,547,160.159,0,255,0,0,100,1,1
5,66,264,53.6369,0,255,0,0,100,1,1
6,123,454,-87.7189,0,255,0,0,100,1,1
7,135,24,87.0959,0,255,0,0,100,1,1
8,508,169,-116.826,0,255,0,0,100,1,1
9,488,496,-158.801,0,255,0,0,100,1,1
10,128,158,-39.7579,0,255,0,0,100,1,1
11,43,166,68.5233,0,255,0,0,100,1,1
12,170,330,170.188,0,255,0,0,100,1,1
13,524,108,-47.1958,0,255,0,0,100,1,1
14,429,521,101.962,0,255,0,0,100,1,1
15,60,387,-7.511,0,255,0,0,100,1,1
16,552,525,-134.26,0,255,0,0,100,1,1
17,356,477,-24.2195,0,255,0,0,100,1,1
18,237,416,-16.1113,0,255,0,0,100,1,1
19,196,294,-32.8403,0,255,0,0,100,1,1
20,512,264,169.471,0,0,255,0,100,1,1
21,220,500,107.319,0,0,255,0,100,1,1
22,19,495,11.5308,0,0,255,0,100,1,1
23,462,429,1.84749,0,0,255,0,100,1,1
24,486,539,-147.887,0,0,255,0,100,1,1
25,514,63,156.469,0,0,255,0,100,1,1
26,426,104,170.34,0,0,255,0,100,1,1
27,483,490,55.2473,0,0,255,0,100,1,1
28,437,347,89.5372,0,0,255,0,100,1,1
29,423,465,160.105,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
