### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,467,478,-163.295,0,255,0,0,100,1,1
1,405,370,-178.581,0,255,0,0,100,1,1
2,141,463,110.37,0,255,0,0,100,1,1
3,191,366,-13.7242,0,255,0,0,100,1,1
4,460,547,-57.0278,0,255,0,0,100,1,1
5,464,500,-178.788,0,255,0,0,100,1,1
6,146,394,-40.3437,0,255,0,0,100,1,1
7,548,323,-66.9896,0,255,0,0,100,1,1
8,179,328,45.4092,0,255,0,0,100,1,1
9,84,48,-11.4549,0,255,0,0,100,1,1
10,155,567,49.5437,0,255,0,0,100,1,1
11,505,539,-158.55,0,255,0,0,100,1,1
12,303,472,27.0063,0,255,0,0,100,1,1
13,550,259,2.40616,0,255,0,0,100,1,1
14,200,498,-78.9308,0,255,0,0,100,1,1
15,440,462,-6.74185,0,255,0,0,100,1,1
16,576,103,-178.691,0,255,0,0,100,1,1
17,234,134,45.7176,0,255,0,0,100,1,1
18,485,154,151.965,0,255,0,0,100,1,1
19,527,117,-6.33663,0,255,0,0,100,1,1
20,50,276,109.704,0,0,255,0,100,1,1
21,213,118,141.41,0,0,255,0,100,1,1
22,140,360,22.3131,0,0,255,0,100,1,1
23,165,323,-151.031,0,0,255,0,100,1,1
24,252,102,67.8048,0,0,255,0,100,1,1
25,273,472,48.1974,0,0,255,0,100,1,1
26,253,427,77.7484,0,0,255,0,100,1,1
27,178,200,166.894,0,0,255,0,100,1,1
28,424,178,132.813,0,0,255,0,100,1,1
29,559,568,-84.9911,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
