### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,109,546,-127.711,0,255,0,0,100,1,1
1,511,156,-99.2874,0,255,0,0,100,1,1
2,288,574,-172.493,0,255,0,0,100,1,1
3,514,304,-71.0986,0,255,0,0,100,1,1
4,464,511,139.057,0,255,0,0,100,1,1
5,496,378,-99.8702,0,255,0,0,100,1,1
6,201,209,-18.1037,0,255,0,0,100,1,1
7,19,260,65.124,0,255,0,0,100,1,1
8,528,573,-31.7053,0,255,0,0,100,1,1
9,321,48,-131.217,0,255,0,0,100,1,1
10,172,52,-114.213,0,255,0,0,100,1,1
11,41,267,-133.381,0,255,0,0,100,1,1
12,365,53,-70.1095,0,255,0,0,100,1,1
13,332,498,140.933,0,255,0,0,100,1,1
14,401,122,-67.1461,0,255,0,0,100,1,1
15,125,30,-168.167,0,255,0,0,100,1,1
16,375,480,59.0123,0,255,0,0,100,1,1
17,65,116,15.1065,0,255,0,0,100,1,1
18,483,519,48.1937,0,255,0,0,100,1,1
19,513,143,-52.951,0,255,0,0,100,1,1
20,36,514,150.315,0,0,255,0,100,1,1
21,483,222,-46.1322,0,0,255,0,100,1,1
22,403,408,117.725,0,0,255,0,100,1,1
23,197,468,24.0178,0,0,255,0,100,1,1
24,242,578,44.2595,0,0,255,0,100,1,1
25,290,118,10.6411,0,0,255,0,100,1,1
26,426,563,163.075,0,0,255,0,100,1,1
27,532,497,125.977,0,0,255,0,100,1,1
28,513,407,120.263,0,0,255,0,100,1,1
29,335,437,-19.4869,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
