### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,41,221,-49.8993,0,255,0,0,100,1,1
1,170,468,29.7286,0,255,0,0,100,1,1
2,190,169,31.4905,0,255,0,0,100,1,1
3,133,241,67.771,0,255,0,0,100,1,1
4,471,241,-76.0075,0,255,0,0,100,1,1
5,303,129,-56.8828,0,255,0,0,100,1,1
6,504,251,-116.579,0,255,0,0,100,1,1
7,404,380,-59.6661,0,255,0,0,100,1,1
8,43,397,84.744,0,255,0,0,100,1,1
9,463,20,126.963,0,255,0,0,100,1,1
10,460,443,-64.7715,0,255,0,0,100,1,1
11,93,154,21.234,0,255,0,0,100,1,1
12,79,347,54.7523,0,255,0,0,100,1,1
13,296,453,88.5781,0,255,0,0,100,1,1
14,426,199,-56.3642,0,255,0,0,100,1,1
15,57,287,-101.997,0,255,0,0,100,1,1
16,190,538,56.6013,0,255,0,0,100,1,1
17,460,41,66.7522,0,255,0,0,100,1,1
18,515,446,168.446,0,255,0,0,100,1,1
19,487,527,147.254,0,255,0,0,100,1,1
20,446,206,34.2937,0,0,255,0,100,1,1
21,290,433,-117.085,0,0,255,0,100,1,1
22,348,44,-39.143,0,0,255,0,100,1,1
23,464,285,42.1815,0,0,255,0,100,1,1
24,307,135,79.8779,0,0,255,0,100,1,1
25,517,64,-87.1903,0,0,255,0,100,1,1
26,75,242,38.2197,0,0,255,0,100,1,1
27,422,385,-50.736,0,0,255,0,100,1,1
28,181,375,-129.578,0,0,255,0,100,1,1
29,496,58,51.611,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
