### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,126,529,-8.02473,0,255,0,0,100,1,1
1,549,415,37.0781,0,255,0,0,100,1,1
2,569,384,-82.2725,0,255,0,0,100,1,1
3,295,562,-123.917,0,255,0,0,100,1,1
4,172,109,46.3052,0,255,0,0,100,1,1
5,91,339,11.0766,0,255,0,0,100,1,1
6,267,46,-169.378,0,255,0,0,100,1,1
7,283,45,-71.7276,0,255,0,0,100,1,1
8,431,368,82.2121,0,255,0,0,100,1,1
9,420,476,-117.116,0,255,0,0,100,1,1
10,118,130,43.5269,0,255,0,0,100,1,1
11,178,457,176.287,0,255,0,0,100,1,1
12,226,133,170.581,0,255,0,0,100,1,1
13,103,527,89.4486,0,255,0,0,100,1,1
14,473,318,-131.887,0,255,0,0,100,1,1
15,411,135,28.8788,0,255,0,0,100,1,1
16,439,544,94.7851,0,255,0,0,100,1,1
17,426,187,-153.725,0,255,0,0,100,1,1
18,550,140,144.77,0,255,0,0,100,1,1
19,32,430,56.8784,0,255,0,0,100,1,1
20,470,332,4.32542,0,0,255,0,100,1,1
21,263,193,-169.269,0,0,255,0,100,1,1
22,153,482,-119.455,0,0,255,0,100,1,1
23,382,370,119.676,0,0,255,0,100,1,1
24,187,372,-172.994,0,0,255,0,100,1,1
25,34,420,-91.6379,0,0,255,0,100,1,1
26,23,236,38.7614,0,0,255,0,100,1,1
27,344,451,110.001,0,0,255,0,100,1,1
28,509,292,126.803,0,0,255,0,100,1,1
29,132,245,13.768,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
