### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,560,107,-30.3371,0,255,0,0,100,1,1
1,570,393,-37.2991,0,255,0,0,100,1,1
2,465,234,-10.8738,0,255,0,0,100,1,1
3,186,422,5.34719,0,255,0,0,100,1,1
4,523,332,66.7773,0,255,0,0,100,1,1
5,47,413,-166.954,0,255,0,0,100,1,1
6,178,541,111.387,0,255,0,0,100,1,1
7,188,149,170.741,0,255,0,0,100,1,1
8,19,313,-108.661,0,255,0,0,100,1,1
9,219,216,-136.202,0,255,0,0,100,1,1
10,412,242,-115.637,0,255,0,0,100,1,1
11,293,444,122.431,0,255,0,0,100,1,1
12,92,210,79.4854,0,255,0,0,100,1,1
13,270,188,149.682,0,255,0,0,100,1,1
14,566,360,125.27,0,255,0,0,100,1,1
15,427,498,-72.9343,0,255,0,0,100,1,1
16,561,307,-67.0857,0,255,0,0,100,1,1
17,187,193,52.6894,0,255,0,0,100,1,1
18,89,343,-102.718,0,255,0,0,100,1,1
19,386,129,-17.1932,0,255,0,0,100,1,1
20,463,466,-88.0831,0,0,255,0,100,1,1
21,317,112,-99.8915,0,0,255,0,100,1,1
22,297,144,-128.529,0,0,255,0,100,1,1
23,572,562,-1.77599,0,0,255,0,100,1,1
24,477,260,-33.1355,0,0,255,0,100,1,1
25,440,106,-18.8042,0,0,255,0,100,1,1
26,157,394,-76.7361,0,0,255,0,100,1,1
27,58,128,-169.236,0,0,255,0,100,1,1
28,66,90,66.4735,0,0,255,0,100,1,1
29,482,249,-27.4553,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
