### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,320,400,149.24,0,255,0,0,100,1,1
1,56,455,171.683,0,255,0,0,100,1,1
2,100,103,176.692,0,255,0,0,100,1,1
3,330,25,139.002,0,255,0,0,100,1,1
4,233,43,-117.819,0,255,0,0,100,1,1
5,69,69,-147.405,0,255,0,0,100,1,1
6,298,79,-100.39,0,255,0,0,100,1,1
7,434,57,-158.613,0,255,0,0,100,1,1
8,225,571,-131.893,0,255,0,0,100,1,1
9,200,40,83.9359,0,255,0,0,100,1,1
10,493,250,40.2137,0,255,0,0,100,1,1
11,204,245,-113.543,0,255,0,0,100,1,1
12,133,333,130.068,0,255,0,0,100,1,1
13,556,171,-23.8286,0,255,0,0,100,1,1
14,383,137,-137.417,0,255,0,0,100,1,1
15,345,406,11.9516,0,255,0,0,100,1,1
16,545,487,144.338,0,255,0,0,100,1,1
17,144,126,-1.77175,0,255,0,0,100,1,1
18,19,398,-24.5237,0,255,0,0,100,1,1
19,531,259,5.12524,0,255,0,0,100,1,1
20,567,347,103.261,0,0,255,0,100,1,1
21,496,56,-153.662,0,0,255,0,100,1,1
22,557,478,-129.025,0,0,255,0,100,1,1
23,578,537,23.2436,0,0,255,0,100,1,1
24,148,39,-17.6352,0,0,255,0,100,1,1
25,246,448,121.61,0,0,255,0,100,1,1
26,187,133,6.32767,0,0,255,0,100,1,1
27,42,403,86.314,0,0,255,0,100,1,1
28,29,432,89.6861,0,0,255,0,100,1,1
29,430,450,-142.643,0,0,255,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
0,300,300
