gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max,mrph-avg,mrph-std,mrph-min,mrph-max,cap-avg,cap-std,cap-min,cap-max
1,0.03126666666666667,0.03203047160300814,0.0,0.13999999999999999,0.4845019437752691,0.10003779805926379,0.1816664033615769,0.8404671661162237,0.6547425077096952,0.07543174083186144,0.40613779742473044,0.8059418212032133,0.37121807801241213,0.0392111458736966,0.299593512153991,0.4948663845400932,0.47535962517137537,0.1696774406130498,0.0684471488865227,0.8636773643180989,0.04466666666666666,0.045757816575725925,0.0,0.19999999999999998
2,0.02683333333333333,0.030310889132455353,0.0,0.16333333333333333,0.47142919601806427,0.0880589134457822,0.2409972240662898,0.8375518261761559,0.6513719332923159,0.07462111536978433,0.35671944437184383,0.7873480133600741,0.36666487568628026,0.0331379928960821,0.2875402583860644,0.45795373521830185,0.45681650890343406,0.16326006906138368,0.091637972567518,0.8229522161304869,0.03833333333333333,0.04330127018922193,0.0,0.2333333333333333
3,0.0252,0.025915760970240995,0.0,0.11666666666666665,0.45369519730846825,0.10445349142963077,0.17723872462970314,0.7754612715255799,0.6493805836103834,0.07118650239871885,0.4032121267330293,0.7687264216929122,0.37136097886425623,0.03779323261153455,0.29486496834283477,0.5034059612270346,0.4268109514591174,0.15868810526948263,0.10118317464240806,0.7753251765279855,0.036000000000000004,0.03702251567177285,0.0,0.16666666666666666
4,0.04153333333333333,0.03856428975677426,0.0,0.16333333333333333,0.4420501012954965,0.10959037664164761,0.2143564543497182,0.7974574491161985,0.6501751778547387,0.07031286168917582,0.3981205056149552,0.7618571778125073,0.3769397565540087,0.03378039508551552,0.3064749538119782,0.4653669511872453,0.4468365652359407,0.156908928895174,0.07692438997075655,0.7753251765279855,0.05933333333333333,0.05509184250967752,0.0,0.2333333333333333
5,0.03896666666666666,0.03493070918897073,0.0,0.18666666666666665,0.42115485686380766,0.08786978085259337,0.24336598502867904,0.8207214649635092,0.6479839584541891,0.060474682266243876,0.4423296451906471,0.7689357695623142,0.3692832011879698,0.03375300648246673,0.31511839885274706,0.4708774198100077,0.45427919213163337,0.15714946897575074,0.16596311337540945,0.8463141760028057,0.055666666666666656,0.04990101312710105,0.0,0.26666666666666666
6,0.041299999999999996,0.037165979066883195,0.0,0.21,0.40081725577465194,0.06115389976590437,0.22223940208979812,0.5823382251574375,0.6529402923640302,0.0712418857778353,0.3946666917523302,0.7908992748758217,0.3665908821262822,0.03152557473457314,0.30861538631473745,0.4754756725140712,0.49322941758156424,0.1629632707605501,0.1175925925925926,0.8463141760028057,0.059000000000000004,0.053094255809833145,0.0,0.3
7,0.04363333333333333,0.031418660414190516,0.0,0.11666666666666665,0.39514268745103126,0.05545160658633277,0.25505698386685655,0.5289962395034161,0.64062512989106,0.07184142713670769,0.41779228039566035,0.7880247635285422,0.36939106625437534,0.03704355581038253,0.29915950003800795,0.4665180073177328,0.45187231622070295,0.1439797830451879,0.11362982809482898,0.8463141760028057,0.06233333333333333,0.044883800591700745,0.0,0.16666666666666666
8,0.04129999999999999,0.0321382257686319,0.0,0.13999999999999999,0.39172381090769776,0.06129953545954093,0.25046811603350827,0.5255262725022387,0.6293688410827855,0.07449143572716248,0.40283806452057797,0.7652065963132214,0.3713314664253708,0.03300690620233856,0.31412303829704896,0.4710558268827314,0.45682895960277364,0.14438077477176142,0.11362982809482898,0.8537215834102131,0.059,0.04591175109804558,0.0,0.20000000000000004
9,0.053666666666666654,0.04396336858997247,0.0,0.16333333333333333,0.3861335647894947,0.058133983395575635,0.21194669646813744,0.5854285898024673,0.6365391754106868,0.06317921761560388,0.3365913203908513,0.7453764332792646,0.3681894716373353,0.030683353949044034,0.31899589675074,0.5087182866100537,0.49037361819855,0.156756593489159,0.11362982809482898,0.8852030648916945,0.07666666666666666,0.06280481227138925,0.0,0.23333333333333336
10,0.04970000000000001,0.03439668911715518,0.0,0.13999999999999999,0.38489455590070926,0.05568395469449022,0.22947934558578828,0.5608090235498161,0.630397983352259,0.06004355396198916,0.40587405149987926,0.7821048281151654,0.364396443231613,0.030434321273419936,0.3074830269570654,0.4320126485925186,0.49772838840906913,0.14746826300951163,0.1641332515375668,0.8852030648916945,0.071,0.049138127310221706,0.0,0.20000000000000004
