gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max,mrph-avg,mrph-std,mrph-min,mrph-max,cap-avg,cap-std,cap-min,cap-max
1,0.017266666666666666,0.020857790089254594,0.0,0.09333333333333332,0.5035965961774879,0.11717942358497707,0.11507878441925849,0.7818751156323781,0.7176051305973071,0.09652224659040935,0.31718394411813583,0.8664196315658824,0.32925659384115036,0.03490837867792451,0.276298447908002,0.4760914854433764,0.4642381459688913,0.14653065966141737,0.15130344512468397,0.8598386493050683,0.024666666666666663,0.02979684298464943,0.0,0.13333333333333333
2,0.024888888888888894,0.02086996778999804,0.0,0.09333333333333332,0.4606244699126291,0.15756479019935407,0.11580846029528936,0.8195292081472653,0.664869121799465,0.12787998969768324,0.2747393837188663,0.9009992550330882,0.3367201550689747,0.035731688715455394,0.2595770252936505,0.43786946768044216,0.4724196211132795,0.14289581783753297,0.049999999999999996,0.8598386493050683,0.035555555555555556,0.029814239699997195,0.0,0.13333333333333333
3,0.02348888888888889,0.025033814169076424,0.0,0.09333333333333332,0.4288669493997855,0.15864069085042667,0.07549939756191905,0.7603182263724242,0.6442393039239501,0.14336304131964067,0.20637686934393426,0.8207691831132143,0.3438839061455618,0.04239705344107769,0.24965142704230325,0.4649560957673631,0.4974525028767256,0.12209061042449969,0.1846642449016661,0.7834396264045619,0.033555555555555554,0.03576259167010918,0.0,0.13333333333333333
4,0.029555555555555557,0.022914764230798586,0.0,0.09333333333333332,0.3364221505324252,0.1525969260190963,0.04810665878710668,0.6559344295133467,0.5638559506349615,0.16093633163159346,0.20889477704947904,0.8529510002076656,0.3596525048701964,0.04063946597924648,0.2716972058646107,0.44376660597855966,0.5141642002243206,0.13627192259469548,0.1837383189757402,0.7783894158127455,0.04222222222222222,0.03273537747256941,0.0,0.13333333333333333
5,0.03468888888888889,0.026293490721488226,0.0,0.12444444444444443,0.30055865038810753,0.14168544562877186,0.0552027117927,0.6466980668916851,0.5337475834245926,0.16345840690993452,0.20866439635314046,0.8318107148692998,0.3620753881232761,0.037900850875974314,0.2974404961768659,0.4568222011250751,0.5362430910954236,0.13863845208118644,0.23602077402490088,0.8620739782932015,0.04955555555555555,0.03756212960212604,0.0,0.1777777777777778
6,0.027999999999999997,0.02307261751540873,0.0,0.09333333333333332,0.297523112205076,0.12685071007693946,0.07254407185436737,0.5616871037164642,0.539672169729102,0.14975961755865358,0.22536151266923135,0.8154670310819668,0.36437478725026035,0.036951497889974906,0.2894241791744484,0.4681581659521936,0.5153892143320037,0.1491885377929705,0.21713255169858892,0.8620739782932015,0.039999999999999994,0.032960882164869615,0.0,0.13333333333333333
7,0.03111111111111111,0.022755815970732122,0.0,0.09333333333333332,0.2786105694982004,0.12233579373906987,0.06124813751538233,0.5095813570968933,0.5153907244107326,0.1459333651646856,0.23600980118821094,0.7864438497136373,0.3703882770650912,0.038421887039373395,0.2870234478850881,0.4667835395512248,0.5228066412078917,0.16857044405358299,0.22853679611468325,0.8815184227376459,0.044444444444444425,0.032508308529617315,0.0,0.13333333333333333
8,0.036866666666666666,0.02571658445535454,0.0,0.09333333333333332,0.295090775512445,0.12815384469906632,0.07217662502771276,0.5610592975445031,0.5281533328339991,0.139753427671502,0.23837690908954,0.7755380679141325,0.3643544482663071,0.03600085976642574,0.30678441231343045,0.45311992006841234,0.5576420930938564,0.16068156447045873,0.23255068171840898,0.8815184227376459,0.05266666666666666,0.03673797779336362,0.0,0.13333333333333333
9,0.03624444444444444,0.024991247850713705,0.0,0.10888888888888888,0.2536421208118095,0.12498717199903515,0.07094400457607442,0.5547060389759746,0.49975036240894816,0.14801593590409193,0.22633690534070175,0.8376101001931424,0.37149838820846265,0.03626829795969767,0.28992483494615,0.44891688346914443,0.5342104714828396,0.16135521545869325,0.14629629629629629,0.9305555555555557,0.05177777777777777,0.035701782643876724,0.0,0.15555555555555556
10,0.0322,0.02278291540975169,0.0,0.09333333333333332,0.22479357524222987,0.11550642635865231,0.06642556387568778,0.4999411449103655,0.45408099399850227,0.1368275487948037,0.21606941585876696,0.7922239879547472,0.38077541909453805,0.034059034705754845,0.30003255732345796,0.4526025844994204,0.5233172120596106,0.14266289451150985,0.15608213328633455,0.8720744902570431,0.045999999999999985,0.03254702201393099,0.0,0.13333333333333333
