gen,fit-avg,fit-std,fit-min,fit-max,pen-avg,pen-std,pen-min,pen-max,dog-avg,dog-std,dog-min,dog-max,shp-avg,shp-std,shp-min,shp-max
1,0.025111111111111105,0.02565776661469819,0.0,0.13333333333333333,0.5065830280146965,0.16495091159622824,0.09360321419110985,0.8391372152409776,0.6495976578334219,0.1095293675588885,0.24518594020598408,0.8516614711901677,0.3445416112354372,0.03333448263797557,0.26337200264827926,0.4294389285438165
2,0.029777777777777775,0.03402540808075237,0.0,0.17777777777777778,0.4534048460705245,0.18485221101586347,0.0389222694047941,0.9022694235394085,0.6052296597741467,0.13114288255276296,0.15444352058263527,0.8285769384599094,0.35422381692638816,0.04213385324369879,0.2718523014332914,0.47537389009891107
3,0.03688888888888889,0.03558609799304176,0.0,0.15555555555555556,0.41626394699015784,0.17998587305656139,0.037672254148976264,0.8271162691697304,0.5970849695982509,0.15635319645330858,0.16543448027781657,0.820078442922778,0.3481695968586165,0.041027898356917704,0.2528823559339494,0.4562972144778668
4,0.038,0.036147161492302786,0.0,0.19999999999999998,0.43768738814269254,0.1781866056120808,0.036504489138498956,0.8679147270168208,0.6146249984994219,0.16141312348595824,0.1328414319784042,0.8574488600862123,0.34926363811194183,0.040779334101846906,0.27144781346341057,0.4442744991437158
5,0.033333333333333326,0.03392075004994166,0.0,0.17777777777777778,0.419835984790674,0.1738806305930887,0.03580812559118797,0.7654355668040914,0.6006748488663414,0.15114819376431693,0.13632684208356702,0.8083863014543451,0.35612172947101295,0.042280949391651564,0.2853923602656722,0.4744633615070261
6,0.03977777777777777,0.03403629145195564,0.0,0.15555555555555553,0.36912758321992795,0.1998827453696828,0.03704254488157827,0.8135867184438753,0.5727211256173503,0.18052660886836017,0.1449978851461522,0.8380556371657892,0.35701358090588026,0.04694310778226502,0.23703213658488695,0.45844515045284445
7,0.05044444444444443,0.0392340240349535,0.0,0.15555555555555556,0.3378360251026475,0.17471719718275264,0.03596214371134799,0.7954890945909594,0.5724860620430884,0.17002660595656538,0.1290949312010712,0.8560866147554492,0.3548312077115518,0.03988043084483556,0.25953413479397064,0.45171454255857896
8,0.04977777777777777,0.04074855143982967,0.0,0.17777777777777778,0.3559091864259505,0.17772487891225897,0.03249415651563706,0.7942227935221075,0.5827980024971267,0.16410790393371433,0.1257828007777011,0.8182660190963128,0.35130687466767396,0.0383285600719341,0.26497582116256063,0.4708729646227107
9,0.05822222222222222,0.04986698356009431,0.0,0.20000000000000004,0.345581509335003,0.17148587128681392,0.03823195235304003,0.7140678189011146,0.5846339215461406,0.1690936395402116,0.12210336720765465,0.7933417871234841,0.348059061209904,0.04298278027159495,0.25301609152130244,0.4367880513179849
10,0.05488888888888889,0.048223246276888926,0.0,0.24444444444444446,0.3801335354859852,0.19193970160453666,0.04357800192367264,0.8346120776588442,0.5972352009197534,0.16517460922903965,0.14240587682268543,0.7924503743953535,0.34401660358064473,0.049573412021776515,0.23185415058567707,0.4642059572526163
